snapshot_id,affected_team,group,live_elo,price_after,price_before,price_change,price_change_percent,round_32_probability_after,champion_probability_after,model_version,bracket_mode,trigger_match_ids,trigger_matches,relationship_to_matches
2026-06-18T18:17:55.224279+00:00,Morocco,C,1978.3945421301296,29.5,29.49,0.0100000000000015,0.0339097999321857,0.89935,0.01675,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,South Korea,A,1891.8396569532424,28.55,28.42,0.129999999999999,0.4574243490499612,0.96985,0.00845,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,same_group
2026-06-18T18:17:55.224279+00:00,Belgium,G,1917.9592595919628,27.1,27.44,-0.3399999999999998,-1.2390670553935854,0.8247,0.0128,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Canada,B,1858.59205323128,26.37,26.25,0.120000000000001,0.4571428571428609,0.8688,0.00875,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Switzerland,B,1909.2385191872604,26.34,25.95,0.3900000000000005,1.5028901734104068,0.84675,0.0085,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Ecuador,E,1948.2965124260768,26.19,25.63,0.5600000000000023,2.184939523995327,0.84115,0.0124,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Austria,J,1899.1494781075417,26.13,25.94,0.1899999999999977,0.7324595219737768,0.9552,0.0083,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Uruguay,H,1938.03954351165,23.8,23.66,0.1400000000000005,0.5917159763313633,0.78425,0.0165,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Scotland,C,1842.112163634046,22.69,22.56,0.1300000000000025,0.5762411347517844,0.8751,0.0025,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Ivory Coast,E,1841.6886324406616,22.62,22.83,-0.2099999999999973,-0.9198423127463746,0.954,0.0015,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Sweden,F,1804.2553640293067,22.05,22.07,-0.0199999999999995,-0.0906207521522409,0.9536,0.001,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Croatia,L,1919.1024268895728,19.24,19.11,0.129999999999999,0.6802721088435322,0.71055,0.003,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Iran,G,1872.456751220767,19.11,19.13,-0.0199999999999995,-0.1045478306325121,0.64545,0.0031,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Senegal,I,1876.0534042074933,18.34,17.92,0.4199999999999981,2.3437499999999893,0.60865,0.00225,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Egypt,G,1805.1380654223528,18.08,17.97,0.1099999999999994,0.6121313299944321,0.68415,0.00135,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Ghana,L,1665.494363230632,14.32,13.69,0.6300000000000008,4.601899196493797,0.6881,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Algeria,J,1843.5484552614075,13.84,13.37,0.4700000000000006,3.515332834704568,0.47025,0.00155,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Congo DR,K,1767.0496499835244,13.54,13.3,0.2399999999999984,1.8045112781954769,0.5014,0.0005,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Bosnia-Herzegovina,B,1656.6626721673915,13.37,13.22,0.1499999999999985,1.1346444780635292,0.5821,0.0001,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Turkey,D,1884.3469349321424,13.19,12.96,0.2299999999999986,1.7746913580246808,0.4079,0.00135,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,New Zealand,G,1741.7914963942346,12.52,12.8,-0.2800000000000011,-2.187500000000009,0.49405,0.0001,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Paraguay,D,1833.8981262528123,11.88,11.62,0.2600000000000015,2.237521514629962,0.35915,0.0007,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Saudi Arabia,H,1715.6361828810457,11.78,11.49,0.2899999999999991,2.523933855526537,0.4775,0.0002,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Cape Verde Islands,H,1672.3271453576558,10.71,10.76,-0.0499999999999989,-0.4646840148698786,0.44805,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Uzbekistan,K,1798.308751550387,10.21,9.95,0.2600000000000015,2.6130653266331816,0.31255,0.0001,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Qatar,B,1605.9621249021352,9.87,9.75,0.1199999999999992,1.2307692307692228,0.37625,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Panama,L,1786.09720098981,8.97,8.83,0.1400000000000005,1.5855039637599158,0.2568,0.0001,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,South Africa,A,1661.6458858750732,7.62,8.29,-0.669999999999999,-8.082026537997576,0.16245,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,played
2026-06-18T18:17:55.224279+00:00,Czechia,A,1748.0321792128898,7.38,12.64,-5.260000000000001,-41.61392405063292,0.13195,0.00025,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,played
2026-06-18T18:17:55.224279+00:00,Jordan,J,1742.5670052481723,7.29,7.07,0.2199999999999997,3.111739745403108,0.16,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Iraq,I,1704.3317392397837,6.84,6.61,0.2299999999999995,3.479576399394849,0.1219,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Tunisia,F,1675.2885169556612,6.17,6.07,0.0999999999999996,1.6474464579901094,0.09275,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Haiti,C,1681.7819849681869,6.13,6.03,0.0999999999999996,1.658374792703145,0.08275,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T18:17:55.224279+00:00,Curaçao,E,1587.3152630007648,5.67,5.54,0.1299999999999999,2.346570397111912,0.05495,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537329,Czechia 1-1 South Africa,other
2026-06-18T21:27:49.999381+00:00,Argentina,J,2182.5309383935705,57.63,57.48,0.1500000000000056,0.2609603340292374,0.99725,0.26895,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,England,L,2100.370862567692,50.27,49.86,0.4100000000000037,0.8223024468511907,0.9968,0.12235,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,France,I,2122.9471507593057,48.72,48.63,0.0899999999999963,0.1850709438618061,0.9939,0.0923,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Spain,H,2166.0489264124826,46.96,47.53,-0.5700000000000003,-1.1992425836313914,0.9484,0.1476,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Colombia,K,2058.753513707755,43.25,42.95,0.2999999999999971,0.6984866123399235,0.98955,0.06205,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Brazil,C,2035.330946234145,35.17,34.91,0.2600000000000051,0.744772271555443,0.94235,0.03425,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Norway,I,1959.593240178951,34.61,34.95,-0.3400000000000034,-0.9728183118741156,0.9712,0.02015,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Mexico,A,1951.7678590630444,33.96,34.7,-0.740000000000002,-2.1325648414985645,0.9845,0.0259,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Australia,D,1945.308112738874,33.6,33.27,0.3299999999999983,0.9918845807033312,0.96615,0.021,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Germany,E,1999.7408113603765,30.92,30.85,0.0700000000000002,0.2269043760129668,0.99545,0.01465,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Portugal,K,2000.6553426364032,30.9,30.87,0.0299999999999975,0.0971817298347832,0.81975,0.02675,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,United States,D,1877.7224942115647,30.58,29.93,0.6499999999999986,2.17173404610758,0.95985,0.0129,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Netherlands,F,1994.8189759531413,30.55,31.18,-0.629999999999999,-2.020525978191145,0.9147,0.01665,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Switzerland,B,1929.1250369168067,30.33,26.34,3.9899999999999984,15.14806378132118,0.99995,0.01285,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,played
2026-06-18T21:27:49.999381+00:00,Japan,F,1976.9457966045584,30.07,30.44,-0.370000000000001,-1.2155059132720136,0.90245,0.02025,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Morocco,C,1978.3945421301296,29.58,29.5,0.0799999999999983,0.2711864406779603,0.9003,0.01635,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,South Korea,A,1891.8396569532424,28.23,28.55,-0.3200000000000003,-1.1208406304728555,0.96945,0.00825,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Belgium,G,1917.9592595919628,26.8,27.1,-0.3000000000000007,-1.1070110701107037,0.8176,0.01295,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Canada,B,1858.59205323128,26.31,26.37,-0.0600000000000022,-0.227531285551772,0.8675,0.00685,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,same_group
2026-06-18T21:27:49.999381+00:00,Ecuador,E,1948.2965124260768,26.19,26.19,0.0,0.0,0.83875,0.01205,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Austria,J,1899.1494781075417,26.06,26.13,-0.0700000000000002,-0.2678913126674331,0.9517,0.0078,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Uruguay,H,1938.03954351165,23.53,23.8,-0.2699999999999996,-1.1344537815126032,0.78635,0.0139,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Scotland,C,1842.112163634046,22.89,22.69,0.1999999999999993,0.8814455707360038,0.8692,0.0043,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Ivory Coast,E,1841.6886324406616,22.87,22.62,0.25,1.1052166224580018,0.9555,0.0017,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Sweden,F,1804.2553640293067,21.81,22.05,-0.240000000000002,-1.0884353741496688,0.9497,0.0012,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Croatia,L,1919.1024268895728,19.07,19.24,-0.1699999999999981,-0.883575883575874,0.7139,0.00285,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Iran,G,1872.456751220767,19.02,19.11,-0.0899999999999998,-0.4709576138147559,0.64485,0.0033,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Senegal,I,1876.0534042074933,18.15,18.34,-0.1900000000000012,-1.0359869138495164,0.602,0.0028,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Egypt,G,1805.1380654223528,17.72,18.08,-0.3599999999999994,-1.9911504424778728,0.6838,0.0014,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Ghana,L,1665.494363230632,14.16,14.32,-0.1600000000000001,-1.117318435754191,0.68125,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Algeria,J,1843.5484552614075,13.88,13.84,0.0400000000000009,0.2890173410404691,0.4755,0.00165,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Congo DR,K,1767.0496499835244,13.69,13.54,0.1500000000000003,1.107828655834567,0.5053,0.0003,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Turkey,D,1884.3469349321424,13.42,13.19,0.2300000000000004,1.7437452615617923,0.40895,0.00185,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,New Zealand,G,1741.7914963942346,12.51,12.52,-0.0099999999999997,-0.0798722044728417,0.49825,0.00015,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Paraguay,D,1833.8981262528123,12.02,11.88,0.1399999999999988,1.1784511784511682,0.36305,0.00065,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Saudi Arabia,H,1715.6361828810457,11.74,11.78,-0.0399999999999991,-0.3395585738539826,0.47165,0.00025,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Bosnia-Herzegovina,B,1636.7761544378452,10.98,13.37,-2.389999999999999,-17.87584143605085,0.45315,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,played
2026-06-18T21:27:49.999381+00:00,Cape Verde Islands,H,1672.3271453576558,10.78,10.71,0.0699999999999985,0.6535947712418161,0.44675,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Uzbekistan,K,1798.308751550387,10.13,10.21,-0.08,-0.7835455435847215,0.3137,0.0003,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Qatar,B,1605.9621249021352,10.0,9.87,0.1300000000000007,1.3171225937183464,0.3848,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,same_group
2026-06-18T21:27:49.999381+00:00,Panama,L,1786.09720098981,8.97,8.97,0.0,0.0,0.25385,0.00025,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,South Africa,A,1661.6458858750732,7.65,7.62,0.0300000000000002,0.393700787401578,0.16345,0.00015,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Jordan,J,1742.5670052481723,7.38,7.29,0.0899999999999998,1.234567901234566,0.16495,5e-05,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Czechia,A,1748.0321792128898,7.28,7.38,-0.0999999999999996,-1.3550135501354963,0.13455,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Iraq,I,1704.3317392397837,6.78,6.84,-0.0599999999999996,-0.8771929824561346,0.11825,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Tunisia,F,1675.2885169556612,6.16,6.17,-0.0099999999999997,-0.1620745542949722,0.09445,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Haiti,C,1681.7819849681869,6.1,6.13,-0.0300000000000002,-0.4893964110929893,0.0804,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-18T21:27:49.999381+00:00,Curaçao,E,1587.3152630007648,5.64,5.67,-0.0300000000000002,-0.5291005291005335,0.0549,0.0,phase7_automated_group_stage_v1,provisional_constraint_assignment,537335,Switzerland 4-1 Bosnia-Herzegovina,other
2026-06-19T00:15:47.653857+00:00,Argentina,J,2182.5309383935705,57.1,57.63,-0.5300000000000011,-0.9196598993579752,0.99775,0.26165,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,England,L,2100.370862567692,49.98,50.27,-0.2900000000000062,-0.5768848219614208,0.99595,0.1184,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,France,I,2122.9471507593057,48.69,48.72,-0.0300000000000011,-0.0615763546798052,0.9926,0.0963,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Spain,H,2166.0489264124826,47.42,46.96,0.4600000000000008,0.9795570698466798,0.94765,0.15815,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Colombia,K,2058.753513707755,42.79,43.25,-0.4600000000000008,-1.0635838150289036,0.98955,0.0591,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Brazil,C,2035.330946234145,35.0,35.17,-0.1700000000000017,-0.483366505544503,0.9398,0.03395,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Norway,I,1959.593240178951,34.74,34.61,0.1300000000000025,0.3756139843975803,0.9726,0.0217,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Australia,D,1945.308112738874,34.22,33.6,0.6199999999999974,1.845238095238088,0.9691,0.0203,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Mexico,A,1951.7678590630444,32.6,33.96,-1.3599999999999994,-4.004711425206123,0.9857,0.02585,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Germany,E,1999.7408113603765,31.0,30.92,0.0799999999999983,0.2587322121604084,0.9956,0.01385,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,United States,D,1877.7224942115647,30.97,30.58,0.3900000000000005,1.2753433616742988,0.9609,0.0119,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Portugal,K,2000.6553426364032,30.67,30.9,-0.2299999999999968,-0.744336569579278,0.8212,0.0248,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Switzerland,B,1929.1250369168067,30.61,30.33,0.2800000000000011,0.9231783712495916,1.0,0.01045,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,same_group
2026-06-19T00:15:47.653857+00:00,Netherlands,F,1994.8189759531413,30.38,30.55,-0.1700000000000017,-0.5564648117839663,0.9158,0.018,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Canada,B,1876.2413715311868,30.37,26.31,4.060000000000002,15.431394906879524,1.0,0.0091,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,played
2026-06-19T00:15:47.653857+00:00,Japan,F,1976.9457966045584,30.31,30.07,0.2399999999999984,0.7981376787495791,0.90285,0.0201,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
2026-06-19T00:15:47.653857+00:00,Morocco,C,1978.3945421301296,29.87,29.58,0.2900000000000027,0.9803921568627544,0.8996,0.0178,phase7_automated_group_stage_v1,provisional_constraint_assignment,537336,Canada 6-0 Qatar,other
